"RGBColor[0.471412, 0.108766, 0.527016]"
"RGBColor[0.4613506980392157, 0.10931903529411766, 0.5356405019607844]"
"RGBColor[0.4512893960784314, 0.1098720705882353, 0.5442650039215686]"
"RGBColor[0.4412280941176471, 0.11042510588235294, 0.552889505882353]"
"RGBColor[0.43116679215686277, 0.11097814117647059, 0.5615140078431373]"
"RGBColor[0.42110549019607846, 0.11153117647058824, 0.5701385098039216]"
"RGBColor[0.4110441882352941, 0.11208421176470588, 0.5787630117647059]"
"RGBColor[0.4009828862745098, 0.11263724705882353, 0.5873875137254903]"
"RGBColor[0.3909215843137255, 0.11319028235294118, 0.5960120156862745]"
"RGBColor[0.38086028235294117, 0.11374331764705883, 0.6046365176470588]"
"RGBColor[0.37079898039215686, 0.11429635294117647, 0.6132610196078432]"
"RGBColor[0.36073767843137255, 0.11484938823529411, 0.6218855215686274]"
"RGBColor[0.35067637647058825, 0.11540242352941177, 0.6305100235294118]"
"RGBColor[0.34061507450980394, 0.11595545882352941, 0.6391345254901961]"
"RGBColor[0.33055377254901963, 0.11650849411764706, 0.6477590274509804]"
"RGBColor[0.32049247058823527, 0.1170615294117647, 0.6563835294117647]"
"RGBColor[0.31082340392156865, 0.11800276862745099, 0.6648795215686274]"
"RGBColor[0.30703786666666666, 0.12476706666666668, 0.6714478666666667]"
"RGBColor[0.3032523294117647, 0.13153136470588236, 0.6780162117647058]"
"RGBColor[0.2994667921568627, 0.13829566274509805, 0.6845845568627451]"
"RGBColor[0.2956812549019608, 0.1450599607843137, 0.6911529019607843]"
"RGBColor[0.29189571764705885, 0.1518242588235294, 0.6977212470588235]"
"RGBColor[0.28811018039215686, 0.1585885568627451, 0.7042895921568627]"
"RGBColor[0.2843246431372549, 0.16535285490196078, 0.7108579372549019]"
"RGBColor[0.2805391058823529, 0.17211715294117647, 0.7174262823529411]"
"RGBColor[0.276753568627451, 0.17888145098039215, 0.7239946274509803]"
"RGBColor[0.27296803137254905, 0.18564574901960784, 0.7305629725490196]"
"RGBColor[0.26918249411764705, 0.19241004705882353, 0.7371313176470587]"
"RGBColor[0.2653969568627451, 0.19917434509803922, 0.743699662745098]"
"RGBColor[0.2616114196078431, 0.2059386431372549, 0.7502680078431372]"
"RGBColor[0.2578258823529412, 0.2127029411764706, 0.7568363529411765]"
"RGBColor[0.25404034509803924, 0.21946723921568628, 0.7634046980392156]"
"RGBColor[0.25067585882352944, 0.22645153725490197, 0.769520094117647]"
"RGBColor[0.2502587294117647, 0.23497583529411764, 0.7724648470588235]"
"RGBColor[0.2498416, 0.24350013333333334, 0.7754095999999999]"
"RGBColor[0.2494244705882353, 0.25202443137254904, 0.7783543529411764]"
"RGBColor[0.24900734117647058, 0.2605487294117647, 0.781299105882353]"
"RGBColor[0.2485902117647059, 0.2690730274509804, 0.7842438588235294]"
"RGBColor[0.24817308235294117, 0.2775973254901961, 0.7871886117647059]"
"RGBColor[0.24775595294117647, 0.2861216235294118, 0.7901333647058824]"
"RGBColor[0.24733882352941178, 0.29464592156862746, 0.7930781176470588]"
"RGBColor[0.24692169411764706, 0.3031702196078431, 0.7960228705882353]"
"RGBColor[0.24650456470588236, 0.3116945176470588, 0.7989676235294118]"
"RGBColor[0.24608743529411764, 0.3202188156862745, 0.8019123764705882]"
"RGBColor[0.24567030588235295, 0.3287431137254902, 0.8048571294117647]"
"RGBColor[0.24525317647058822, 0.33726741176470587, 0.8078018823529411]"
"RGBColor[0.24483604705882353, 0.3457917098039216, 0.8107466352941177]"
"RGBColor[0.2444189176470588, 0.3543160078431372, 0.8136913882352942]"
"RGBColor[0.24433931764705882, 0.36271755294117647, 0.8159245294117647]"
"RGBColor[0.2457223450980392, 0.370587168627451, 0.8150740196078432]"
"RGBColor[0.2471053725490196, 0.3784567843137255, 0.8142235098039216]"
"RGBColor[0.2484884, 0.3863264, 0.813373]"
"RGBColor[0.2498714274509804, 0.3941960156862745, 0.8125224901960785]"
"RGBColor[0.2512544549019608, 0.402065631372549, 0.8116719803921569]"
"RGBColor[0.2526374823529412, 0.40993524705882356, 0.8108214705882353]"
"RGBColor[0.2540205098039216, 0.41780486274509804, 0.8099709607843137]"
"RGBColor[0.25540353725490195, 0.4256744784313725, 0.8091204509803922]"
"RGBColor[0.25678656470588235, 0.43354409411764705, 0.8082699411764707]"
"RGBColor[0.25816959215686275, 0.4414137098039216, 0.807419431372549]"
"RGBColor[0.25955261960784315, 0.44928332549019606, 0.8065689215686275]"
"RGBColor[0.26093564705882355, 0.45715294117647054, 0.8057184117647059]"
"RGBColor[0.26231867450980395, 0.4650225568627451, 0.8048679019607844]"
"RGBColor[0.26370170196078435, 0.4728921725490196, 0.8040173921568627]"
"RGBColor[0.26508472941176475, 0.4807617882352941, 0.8031668823529412]"
"RGBColor[0.2667462666666667, 0.4882155450980392, 0.8015429137254902]"
"RGBColor[0.26924333333333333, 0.4944217254901961, 0.797598568627451]"
"RGBColor[0.2717404, 0.500627905882353, 0.7936542235294118]"
"RGBColor[0.2742374666666667, 0.5068340862745098, 0.7897098784313726]"
"RGBColor[0.27673453333333337, 0.5130402666666667, 0.7857655333333334]"
"RGBColor[0.2792316, 0.5192464470588235, 0.7818211882352941]"
"RGBColor[0.2817286666666667, 0.5254526274509803, 0.7778768431372549]"
"RGBColor[0.28422573333333334, 0.5316588078431372, 0.7739324980392157]"
"RGBColor[0.2867228, 0.537864988235294, 0.7699881529411765]"
"RGBColor[0.28921986666666666, 0.544071168627451, 0.7660438078431373]"
"RGBColor[0.2917169333333333, 0.5502773490196078, 0.7620994627450981]"
"RGBColor[0.29421400000000003, 0.5564835294117647, 0.7581551176470589]"
"RGBColor[0.2967110666666667, 0.5626897098039215, 0.7542107725490197]"
"RGBColor[0.29920813333333335, 0.5688958901960783, 0.7502664274509805]"
"RGBColor[0.3017052, 0.5751020705882353, 0.7463220823529412]"
"RGBColor[0.30420226666666667, 0.5813082509803921, 0.742377737254902]"
"RGBColor[0.30698882352941176, 0.586951156862745, 0.7378233725490196]"
"RGBColor[0.3104122588235294, 0.5913548588235293, 0.7319269647058824]"
"RGBColor[0.31383569411764706, 0.5957585607843137, 0.7260305568627451]"
"RGBColor[0.3172591294117647, 0.600162262745098, 0.7201341490196079]"
"RGBColor[0.32068256470588236, 0.6045659647058823, 0.7142377411764707]"
"RGBColor[0.324106, 0.6089696666666666, 0.7083413333333334]"
"RGBColor[0.32752943529411765, 0.613373368627451, 0.7024449254901961]"
"RGBColor[0.3309528705882353, 0.6177770705882353, 0.6965485176470588]"
"RGBColor[0.33437630588235295, 0.6221807725490196, 0.6906521098039216]"
"RGBColor[0.3377997411764706, 0.6265844745098039, 0.6847557019607844]"
"RGBColor[0.34122317647058825, 0.6309881764705882, 0.6788592941176471]"
"RGBColor[0.3446466117647059, 0.6353918784313726, 0.6729628862745098]"
"RGBColor[0.34807004705882355, 0.6397955803921569, 0.6670664784313726]"
"RGBColor[0.3514934823529412, 0.6441992823529411, 0.6611700705882353]"
"RGBColor[0.35491691764705885, 0.6486029843137254, 0.6552736627450981]"
"RGBColor[0.3583403529411765, 0.6530066862745098, 0.6493772549019609]"
"RGBColor[0.36211204705882355, 0.6568434705882352, 0.6432126823529413]"
"RGBColor[0.36646417254901964, 0.6597353921568627, 0.636601168627451]"
"RGBColor[0.37081629803921573, 0.6626273137254902, 0.6299896549019608]"
"RGBColor[0.37516842352941177, 0.6655192352941176, 0.6233781411764706]"
"RGBColor[0.37952054901960786, 0.6684111568627451, 0.6167666274509804]"
"RGBColor[0.38387267450980395, 0.6713030784313725, 0.6101551137254903]"
"RGBColor[0.38822480000000004, 0.674195, 0.6035436000000001]"
"RGBColor[0.39257692549019607, 0.6770869215686274, 0.5969320862745099]"
"RGBColor[0.39692905098039216, 0.6799788431372549, 0.5903205725490197]"
"RGBColor[0.40128117647058825, 0.6828707647058823, 0.5837090588235294]"
"RGBColor[0.40563330196078434, 0.6857626862745098, 0.5770975450980392]"
"RGBColor[0.4099854274509804, 0.6886546078431373, 0.570486031372549]"
"RGBColor[0.41433755294117647, 0.6915465294117646, 0.5638745176470589]"
"RGBColor[0.41868967843137256, 0.6944384509803921, 0.5572630039215687]"
"RGBColor[0.42304180392156865, 0.6973303725490195, 0.5506514901960785]"
"RGBColor[0.4273939294117647, 0.700222294117647, 0.5440399764705883]"
"RGBColor[0.4321362156862745, 0.7026195764705881, 0.5375858117647059]"
"RGBColor[0.437380137254902, 0.704380894117647, 0.5313339529411765]"
"RGBColor[0.4426240588235294, 0.7061422117647058, 0.5250820941176471]"
"RGBColor[0.44786798039215686, 0.7079035294117647, 0.5188302352941176]"
"RGBColor[0.4531119019607843, 0.7096648470588235, 0.5125783764705882]"
"RGBColor[0.4583558235294118, 0.7114261647058823, 0.5063265176470588]"
"RGBColor[0.46359974509803925, 0.7131874823529412, 0.5000746588235294]"
"RGBColor[0.46884366666666666, 0.7149487999999999, 0.4938228]"
"RGBColor[0.4740875882352941, 0.7167101176470588, 0.4875709411764706]"
"RGBColor[0.4793315098039216, 0.7184714352941176, 0.4813190823529412]"
"RGBColor[0.48457543137254905, 0.7202327529411765, 0.4750672235294118]"
"RGBColor[0.4898193529411765, 0.7219940705882353, 0.46881536470588236]"
"RGBColor[0.4950632745098039, 0.7237553882352941, 0.46256350588235295]"
"RGBColor[0.5003071960784313, 0.725516705882353, 0.45631164705882354]"
"RGBColor[0.5055511176470588, 0.7272780235294117, 0.45005978823529413]"
"RGBColor[0.5107950392156863, 0.7290393411764706, 0.4438079294117647]"
"RGBColor[0.5163733607843137, 0.7303528784313725, 0.4381065019607843]"
"RGBColor[0.5222860823529412, 0.7312186352941177, 0.432955505882353]"
"RGBColor[0.5281988039215686, 0.7320843921568627, 0.4278045098039216]"
"RGBColor[0.5341115254901961, 0.7329501490196079, 0.4226535137254902]"
"RGBColor[0.5400242470588236, 0.7338159058823529, 0.4175025176470588]"
"RGBColor[0.545936968627451, 0.734681662745098, 0.4123515215686275]"
"RGBColor[0.5518496901960784, 0.7355474196078431, 0.4072005254901961]"
"RGBColor[0.5577624117647059, 0.7364131764705882, 0.40204952941176475]"
"RGBColor[0.5636751333333334, 0.7372789333333334, 0.39689853333333336]"
"RGBColor[0.5695878549019608, 0.7381446901960784, 0.39174753725490197]"
"RGBColor[0.5755005764705883, 0.7390104470588236, 0.3865965411764706]"
"RGBColor[0.5814132980392157, 0.7398762039215686, 0.38144554509803924]"
"RGBColor[0.5873260196078431, 0.7407419607843138, 0.37629454901960785]"
"RGBColor[0.5932387411764706, 0.7416077176470588, 0.3711435529411765]"
"RGBColor[0.5991514627450981, 0.7424734745098039, 0.3659925568627451]"
"RGBColor[0.6050641843137256, 0.743339231372549, 0.36084156078431373]"
"RGBColor[0.6110881882352942, 0.7436782235294117, 0.3564907882352941]"
"RGBColor[0.6171987450980393, 0.7436075098039215, 0.3527624117647059]"
"RGBColor[0.6233093019607844, 0.7435367960784314, 0.34903403529411764]"
"RGBColor[0.6294198588235295, 0.7434660823529412, 0.3453056588235294]"
"RGBColor[0.6355304156862746, 0.7433953686274509, 0.3415772823529412]"
"RGBColor[0.6416409725490196, 0.7433246549019608, 0.33784890588235295]"
"RGBColor[0.6477515294117647, 0.7432539411764706, 0.33412052941176473]"
"RGBColor[0.6538620862745098, 0.7431832274509804, 0.33039215294117646]"
"RGBColor[0.659972643137255, 0.7431125137254901, 0.32666377647058825]"
"RGBColor[0.6660832000000001, 0.7430418, 0.32293540000000004]"
"RGBColor[0.6721937568627452, 0.7429710862745098, 0.31920702352941177]"
"RGBColor[0.6783043137254903, 0.7429003725490196, 0.31547864705882356]"
"RGBColor[0.6844148705882354, 0.7428296588235294, 0.3117502705882353]"
"RGBColor[0.6905254274509804, 0.7427589450980392, 0.3080218941176471]"
"RGBColor[0.6966359843137255, 0.742688231372549, 0.30429351764705886]"
"RGBColor[0.7027465411764706, 0.7426175176470589, 0.3005651411764706]"
"RGBColor[0.7085482352941177, 0.7417504901960784, 0.29766354901960784]"
"RGBColor[0.7141646117647059, 0.7404056745098039, 0.2952580274509804]"
"RGBColor[0.7197809882352941, 0.7390608588235295, 0.29285250588235295]"
"RGBColor[0.7253973647058823, 0.7377160431372549, 0.2904469843137255]"
"RGBColor[0.7310137411764707, 0.7363712274509804, 0.28804146274509806]"
"RGBColor[0.7366301176470589, 0.7350264117647058, 0.28563594117647056]"
"RGBColor[0.7422464941176471, 0.7336815960784313, 0.2832304196078431]"
"RGBColor[0.7478628705882353, 0.7323367803921569, 0.2808248980392157]"
"RGBColor[0.7534792470588235, 0.7309919647058823, 0.27841937647058823]"
"RGBColor[0.7590956235294117, 0.7296471490196078, 0.2760138549019608]"
"RGBColor[0.764712, 0.7283023333333333, 0.27360833333333334]"
"RGBColor[0.7703283764705882, 0.7269575176470588, 0.2712028117647059]"
"RGBColor[0.7759447529411765, 0.7256127019607843, 0.2687972901960784]"
"RGBColor[0.7815611294117647, 0.7242678862745098, 0.26639176862745095]"
"RGBColor[0.7871775058823529, 0.7229230705882352, 0.2639862470588235]"
"RGBColor[0.7927938823529411, 0.7215782549019607, 0.26158072549019606]"
"RGBColor[0.7975238745098039, 0.7189844431372548, 0.2597822745098039]"
"RGBColor[0.8018509647058824, 0.7158229058823529, 0.25825976470588236]"
"RGBColor[0.8061780549019607, 0.712661368627451, 0.25673725490196075]"
"RGBColor[0.8105051450980392, 0.709499831372549, 0.2552147450980392]"
"RGBColor[0.8148322352941176, 0.706338294117647, 0.2536922352941176]"
"RGBColor[0.819159325490196, 0.7031767568627451, 0.25216972549019606]"
"RGBColor[0.8234864156862745, 0.7000152196078431, 0.2506472156862745]"
"RGBColor[0.8278135058823529, 0.6968536823529412, 0.24912470588235291]"
"RGBColor[0.8321405960784313, 0.6936921450980392, 0.24760219607843137]"
"RGBColor[0.8364676862745097, 0.6905306078431372, 0.2460796862745098]"
"RGBColor[0.8407947764705882, 0.6873690705882353, 0.24455717647058822]"
"RGBColor[0.8451218666666667, 0.6842075333333333, 0.24303466666666665]"
"RGBColor[0.849448956862745, 0.6810459960784314, 0.2415121568627451]"
"RGBColor[0.8537760470588235, 0.6778844588235294, 0.23998964705882353]"
"RGBColor[0.858103137254902, 0.6747229215686275, 0.23846713725490196]"
"RGBColor[0.8624302274509803, 0.6715613843137255, 0.23694462745098038]"
"RGBColor[0.8652768, 0.6666324117647059, 0.23562178823529412]"
"RGBColor[0.8676298666666666, 0.6611142941176471, 0.23436550588235294]"
"RGBColor[0.8699829333333333, 0.6555961764705882, 0.23310922352941177]"
"RGBColor[0.872336, 0.6500780588235294, 0.2318529411764706]"
"RGBColor[0.8746890666666666, 0.6445599411764705, 0.23059665882352942]"
"RGBColor[0.8770421333333333, 0.6390418235294117, 0.22934037647058825]"
"RGBColor[0.8793951999999999, 0.633523705882353, 0.22808409411764707]"
"RGBColor[0.8817482666666666, 0.6280055882352941, 0.2268278117647059]"
"RGBColor[0.8841013333333333, 0.6224874705882353, 0.2255715294117647]"
"RGBColor[0.8864544, 0.6169693529411764, 0.22431524705882352]"
"RGBColor[0.8888074666666667, 0.6114512352941176, 0.22305896470588235]"
"RGBColor[0.8911605333333333, 0.6059331176470588, 0.22180268235294118]"
"RGBColor[0.8935136, 0.6004149999999999, 0.2205464]"
"RGBColor[0.8958666666666666, 0.5948968823529411, 0.21929011764705883]"
"RGBColor[0.8982197333333333, 0.5893787647058824, 0.21803383529411766]"
"RGBColor[0.9005728, 0.5838606470588235, 0.21677755294117648]"
"RGBColor[0.9011077529411764, 0.5762565647058823, 0.2152915529411765]"
"RGBColor[0.9012231411764706, 0.5681711058823529, 0.2137525411764706]"
"RGBColor[0.9013385294117647, 0.5600856470588235, 0.21221352941176472]"
"RGBColor[0.9014539176470588, 0.5520001882352941, 0.21067451764705883]"
"RGBColor[0.901569305882353, 0.5439147294117647, 0.20913550588235294]"
"RGBColor[0.9016846941176471, 0.5358292705882353, 0.20759649411764705]"
"RGBColor[0.9018000823529412, 0.5277438117647059, 0.2060574823529412]"
"RGBColor[0.9019154705882353, 0.5196583529411765, 0.2045184705882353]"
"RGBColor[0.9020308588235294, 0.5115728941176471, 0.2029794588235294]"
"RGBColor[0.9021462470588235, 0.5034874352941177, 0.20144044705882352]"
"RGBColor[0.9022616352941176, 0.4954019764705882, 0.19990143529411764]"
"RGBColor[0.9023770235294117, 0.4873165176470588, 0.19836242352941175]"
"RGBColor[0.9024924117647058, 0.4792310588235294, 0.19682341176470589]"
"RGBColor[0.9026078, 0.47114559999999994, 0.1952844]"
"RGBColor[0.9027231882352942, 0.46306014117647054, 0.1937453882352941]"
"RGBColor[0.9028385764705883, 0.45497468235294114, 0.19220637647058822]"
"RGBColor[0.9014943960784314, 0.44513818039215686, 0.19028277647058822]"
"RGBColor[0.899941705882353, 0.43505152941176467, 0.18830423529411763]"
"RGBColor[0.8983890156862745, 0.42496487843137254, 0.18632569411764704]"
"RGBColor[0.8968363254901961, 0.41487822745098035, 0.18434715294117646]"
"RGBColor[0.8952836352941177, 0.4047915764705882, 0.18236861176470587]"
"RGBColor[0.8937309450980392, 0.3947049254901961, 0.18039007058823528]"
"RGBColor[0.8921782549019608, 0.3846182745098039, 0.1784115294117647]"
"RGBColor[0.8906255647058824, 0.3745316235294118, 0.17643298823529413]"
"RGBColor[0.8890728745098039, 0.36444497254901964, 0.17445444705882354]"
"RGBColor[0.8875201843137255, 0.35435832156862745, 0.17247590588235295]"
"RGBColor[0.8859674941176471, 0.34427167058823527, 0.17049736470588236]"
"RGBColor[0.8844148039215686, 0.33418501960784314, 0.16851882352941178]"
"RGBColor[0.8828621137254902, 0.324098368627451, 0.1665402823529412]"
"RGBColor[0.8813094235294118, 0.3140117176470588, 0.1645617411764706]"
"RGBColor[0.8797567333333333, 0.3039250666666667, 0.1625832]"
"RGBColor[0.8782040431372549, 0.29383841568627456, 0.16060465882352942]"
"RGBColor[0.8768865294117647, 0.2836725882352941, 0.15881317647058824]"
"RGBColor[0.875584694117647, 0.2735014823529412, 0.15703416470588236]"
"RGBColor[0.8742828588235294, 0.26333037647058827, 0.15525515294117648]"
"RGBColor[0.8729810235294118, 0.2531592705882353, 0.1534761411764706]"
"RGBColor[0.8716791882352941, 0.24298816470588236, 0.15169712941176472]"
"RGBColor[0.8703773529411765, 0.23281705882352943, 0.14991811764705884]"
"RGBColor[0.8690755176470588, 0.22264595294117648, 0.14813910588235293]"
"RGBColor[0.8677736823529412, 0.21247484705882352, 0.14636009411764705]"
"RGBColor[0.8664718470588235, 0.2023037411764706, 0.14458108235294118]"
"RGBColor[0.8651700117647059, 0.19213263529411767, 0.1428020705882353]"
"RGBColor[0.8638681764705882, 0.18196152941176472, 0.14102305882352942]"
"RGBColor[0.8625663411764706, 0.17179042352941176, 0.13924404705882354]"
"RGBColor[0.8612645058823529, 0.16161931764705884, 0.13746503529411763]"
"RGBColor[0.8599626705882353, 0.15144821176470588, 0.13568602352941175]"
"RGBColor[0.8586608352941176, 0.14127710588235295, 0.13390701176470587]"
"RGBColor[0.857359, 0.131106, 0.132128]"
